Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30312, USA",,05/25/2019,92,71.2,82,,94.1,0,,9.4,,13.1,60.76,Clear
,"30312, USA",,05/26/2019,93.3,69.7,82.5,,93.3,0,,10.8,,9,56.65,Clear
,"30312, USA",,05/27/2019,92.7,69.3,81.9,,93,0,,10,,28.7,57.07,Partially cloudy
,"30312, USA",,05/28/2019,92.9,71.2,82.7,,90.9,0,,11.1,,14.5,55.2,Clear
,"30312, USA",,05/29/2019,93.2,68.2,81.9,,92.2,0,,11.4,,10.7,53.52,Clear
,"30312, USA",,05/30/2019,90,72.6,81.3,,90.1,0,,14,,33.2,55.74,Partially cloudy
,"30312, USA",,05/31/2019,87.5,71.2,79,,86.1,0,,16,,45.6,54.38,Partially cloudy
,"30312, USA",,06/01/2019,88.1,63.3,76.6,,86.1,0,,11,,25.2,50.79,Partially cloudy
,"30312, USA",,06/02/2019,88.5,65.2,75.8,,87.9,0.1,,15.6,33,38.2,60.42,"Rain, Partially cloudy"
,"30312, USA",,06/03/2019,88.1,66.6,77.1,,86.6,0,,11.4,,18.2,61.28,Clear
,"30312, USA",,06/04/2019,82.7,68.6,74.4,,83.1,0,,10.7,,34.5,56.41,Partially cloudy
,"30312, USA",,06/05/2019,83.3,68.3,75.3,,86.5,0,,7.5,,49,75.03,Partially cloudy
,"30312, USA",,06/06/2019,75.8,71,73.8,,,0,,8,,94.5,79.21,Overcast
,"30312, USA",,06/07/2019,87.8,69.8,74.4,,92.1,0.7,,13.1,44.7,79.1,83.98,"Rain, Overcast"
,"30312, USA",,06/08/2019,71.6,68.8,70.4,,,2.8,,8.2,29.8,96.3,92.87,"Rain, Overcast"
,"30312, USA",,06/09/2019,80.1,69.8,73.8,,83,0,,8.7,,95.2,85.37,Overcast
,"30312, USA",,06/10/2019,82,72.1,76,,86.2,0.1,,8.9,,82.1,82.91,"Rain, Overcast"
,"30312, USA",,06/11/2019,85.3,65.7,75.2,,87.2,0.1,,10.6,,46,69.12,"Rain, Partially cloudy"
,"30312, USA",,06/12/2019,73.1,66.7,69.6,,,0.6,,12.1,,98.9,76.84,"Rain, Overcast"
,"30312, USA",,06/13/2019,79.1,65,71.2,,,0,,15.9,,48.2,63.75,Partially cloudy
,"30312, USA",,06/14/2019,80.3,57.2,69.3,,79.3,0,,6.6,,15.2,52.13,Clear
,"30312, USA",,06/15/2019,84.3,60.3,73.2,,84.8,0,,9.5,,32.6,62.34,Partially cloudy
,"30312, USA",,06/16/2019,88.2,66.2,78.3,,90.2,0,,9.6,,29.2,66.01,Partially cloudy
,"30312, USA",,06/17/2019,89.3,69.4,79.4,,91.9,0.1,,9,,35.4,69.17,"Rain, Partially cloudy"
,"30312, USA",,06/18/2019,81.9,71.7,75.7,,86,0.1,,9.2,,65.1,84.47,"Rain, Partially cloudy"
,"30312, USA",,06/19/2019,86.5,70.7,77.5,,91,0.1,,13.2,34.4,69.4,77.83,"Rain, Partially cloudy"
,"30312, USA",,06/20/2019,85.9,73.4,78.3,,89.2,0.1,,15.5,31.1,38.3,73.12,"Rain, Partially cloudy"
,"30312, USA",,06/21/2019,90.3,70.2,80.3,,94.1,0,,11.3,,23.2,66.3,Clear
,"30312, USA",,06/22/2019,89.6,69.8,79,,95.8,0.1,,18.1,39.1,38.7,70.6,"Rain, Partially cloudy"
,"30312, USA",,06/23/2019,87.8,68.1,76.2,,93.7,0.5,,14.8,44.5,40.3,76.02,"Rain, Partially cloudy"
,"30312, USA",,06/24/2019,88.2,70.4,77.3,,94.6,0.2,,18.9,46.6,48.9,79.69,"Rain, Partially cloudy"
,"30312, USA",,06/25/2019,85.6,69.1,76.9,,87.6,0,,10.5,,33.2,72.64,Partially cloudy
,"30312, USA",,06/26/2019,85.9,69.2,77,,88.2,0,,6.3,,29.3,71.81,Partially cloudy
,"30312, USA",,06/27/2019,87.2,71.6,78.8,,89.3,0,,9.5,,31.2,70.3,Partially cloudy
,"30312, USA",,06/28/2019,87.8,69.8,79.3,,89.5,0,,10.5,,26,62.97,Partially cloudy
,"30312, USA",,06/29/2019,85,70.3,77.9,,87.6,0,,7.8,,42.2,72.22,Partially cloudy
,"30312, USA",,06/30/2019,89.9,71.4,80.7,,92.4,0,,8.4,,32,69.16,Partially cloudy
