Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
Norcross,"30003, USA",,8/23/2019,91.2,73.3,79.7,,96.8,0,,9.9,33.3,40.9,78.34,Partially cloudy
Norcross,"30003, USA",,8/24/2019,89.9,71,77.8,,94.5,0,,8.9,32.2,47.8,81.95,Partially cloudy
Norcross,"30003, USA",,8/25/2019,75.7,64.9,70.5,,,0.1,,8.8,,100,79.17,"Rain, Overcast"
Norcross,"30003, USA",,8/26/2019,77.8,66.7,71.7,,,0.2,,5.8,,97.1,82.76,"Rain, Overcast"
Norcross,"30003, USA",,8/27/2019,76.4,70.2,72.6,,,0.3,,5.9,,97.6,93.83,"Rain, Overcast"
Norcross,"30003, USA",,8/28/2019,89,68.2,76.8,,92.7,0,,7.1,,47.7,76.42,Partially cloudy
Norcross,"30003, USA",,8/29/2019,85.1,62.9,74.4,,84.1,0,,6.2,,0.1,65.94,Clear
Norcross,"30003, USA",,8/30/2019,87.2,60.3,73,,86.5,0,,9.7,,0,72.15,Clear
Norcross,"30003, USA",,8/31/2019,87.3,64.3,75.3,,89.4,0,,9.7,,11.6,73.12,Clear
Norcross,"30003, USA",,9/1/2019,87.2,68.2,76.8,,89.9,0,,10.8,,19.1,73,Clear
Norcross,"30003, USA",,9/2/2019,90,66.2,77.9,,91.4,0,,10,,5.9,69.74,Clear
Norcross,"30003, USA",,9/3/2019,91.9,67,78.7,,94.1,0,,8.8,,10.4,72.97,Clear
Norcross,"30003, USA",,9/4/2019,93.9,68.3,80.7,,97.9,0,,7.1,29.8,2.5,69.99,Clear
Norcross,"30003, USA",,9/5/2019,93,74,82.4,,94.4,0,,7.5,,2.5,59.32,Clear
Norcross,"30003, USA",,9/6/2019,93,67,78.7,,90.2,0,,11.2,,0,58.19,Clear
Norcross,"30003, USA",,9/7/2019,93,69.9,80.7,,98,0,,11.6,,16.1,61.77,Clear
Norcross,"30003, USA",,9/8/2019,93.1,62.9,77.5,,92.9,0,,8.5,,0.1,65.71,Clear
Norcross,"30003, USA",,9/9/2019,96.2,65.3,80.1,,97.1,0,,7.6,,0,63.29,Clear
Norcross,"30003, USA",,9/10/2019,93.9,70.3,79.7,,101.5,0.6,,10.3,37.8,20.4,73.39,"Rain, Clear"
Norcross,"30003, USA",,9/11/2019,92.9,67.1,78.6,,95.9,0,,4.5,,8.9,75.83,Clear
Norcross,"30003, USA",,9/12/2019,96.1,67.1,80.5,,98.7,0,,9.6,,4.4,69.21,Clear
Norcross,"30003, USA",,9/13/2019,95,68.2,79.8,,100.4,0.6,,12.1,33.3,18.2,72.48,"Rain, Clear"
Norcross,"30003, USA",,9/14/2019,84.1,70.3,75.5,,90.3,0.5,,13.8,,72.8,88.18,"Rain, Partially cloudy"
Norcross,"30003, USA",,9/15/2019,89,68.2,76.8,,94.5,0,,7.6,,8.6,82.16,Clear
Norcross,"30003, USA",,9/16/2019,93,67.1,78.8,,95.1,0,,7.3,,7.2,74.76,Clear
Norcross,"30003, USA",,9/17/2019,94.9,68.1,80.2,,97.6,0,,6.6,,10.7,68.71,Clear
Norcross,"30003, USA",,9/18/2019,79.2,68.3,74.3,,,0,,13.1,,33.4,80.61,Partially cloudy
Norcross,"30003, USA",,9/19/2019,78.2,66.2,71.2,,,0,,13.2,,51.4,66.36,Partially cloudy
Norcross,"30003, USA",,9/20/2019,80,60.1,68.3,,,0,,8.6,,7.3,68.43,Clear
Norcross,"30003, USA",,9/21/2019,86,56.5,70,,84.9,0,,8.4,,5.1,71.52,Clear
Norcross,"30003, USA",,9/22/2019,86.1,57.1,70.5,,85.1,0,,7.5,,2,72.17,Clear
Norcross,"30003, USA",,9/23/2019,88.9,57,72.9,,88.1,0,,6.9,,2.7,68.58,Clear
Norcross,"30003, USA",,9/24/2019,91.1,69.5,78.7,,91.6,0,,7,,43.1,65.4,Partially cloudy
Norcross,"30003, USA",,9/25/2019,91,61.1,74.9,,89,0,,6.8,,0,64.01,Clear
Norcross,"30003, USA",,9/26/2019,93,66.2,78.9,,95.1,0,,8.4,,19.5,63.84,Clear
Norcross,"30003, USA",,9/27/2019,93.8,69.2,80.7,,97.3,0,,9.5,,14.9,66.07,Clear
Norcross,"30003, USA",,9/28/2019,89,71.9,79.6,,96.9,0,,7.4,,24.1,76.6,Clear
Norcross,"30003, USA",,9/29/2019,91.9,70.1,79.6,,96,0,,6.8,,9.9,75.5,Clear
Norcross,"30003, USA",,9/30/2019,93.9,68.2,80.6,,96.8,0,,5.6,,10.1,70.15,Clear
Norcross,"30003, USA",,10/1/2019,92.9,71.9,80.3,,97.3,0,,6.5,,11.8,73.05,Clear
Norcross,"30003, USA",,10/2/2019,95.1,69.3,80.6,,98.2,0,,7.9,,9.7,72.19,Clear
Norcross,"30003, USA",,10/3/2019,97,69.4,82.2,,100.4,0,,5.9,,9.2,66.53,Clear
Norcross,"30003, USA",,10/4/2019,97,68,81.2,,97.8,0,,6.8,,6,60.68,Clear
Norcross,"30003, USA",,10/5/2019,76.9,62.1,71.2,,,0,,18.5,,64.5,77.17,Partially cloudy
Norcross,"30003, USA",,10/6/2019,74.2,59.2,65.1,,,0,,12.2,,81.7,89.58,Overcast
Norcross,"30003, USA",,10/7/2019,79.9,65,71.8,,,0,,6.5,,56.5,78.23,Partially cloudy
Norcross,"30003, USA",,10/8/2019,79.1,64.1,70.8,,,0,,15,,57.2,83.04,Partially cloudy
Norcross,"30003, USA",,10/9/2019,70.3,61.3,65,,,0,,13,,74.2,85.77,Partially cloudy
Norcross,"30003, USA",,10/10/2019,77.1,59.2,65.2,,,0,,10.8,,15.3,83.94,Clear
Norcross,"30003, USA",,10/11/2019,79,54.1,65.3,,,0,,6.5,,5.5,76.12,Clear
Norcross,"30003, USA",,10/12/2019,82.7,56.2,67.7,,82.4,0,,10.8,,37.9,72.66,Partially cloudy
Norcross,"30003, USA",,10/13/2019,65.2,59.4,62,,,0.4,,7.3,,88.1,95.01,"Rain, Overcast"
Norcross,"30003, USA",,10/14/2019,77.1,51.2,63.3,,,0,,6.8,,1.5,69.69,Clear
Norcross,"30003, USA",,10/15/2019,69.3,59.3,63.8,,,0,,7.2,,86.4,82.77,Overcast
Norcross,"30003, USA",,10/16/2019,71.9,53.9,62.3,,,0.4,,13.7,,63,80.63,"Rain, Partially cloudy"
Norcross,"30003, USA",,10/17/2019,66,44.1,54.1,39.7,,0,,8.4,,0,60.82,Clear
Norcross,"30003, USA",,10/18/2019,66.8,40,53.5,39.5,,0,,9,,0,70.44,Clear
Norcross,"30003, USA",,10/19/2019,56.1,51.2,52.8,,,1.3,,18.4,33.3,83.3,90.89,"Rain, Overcast"
Norcross,"30003, USA",,10/20/2019,76.9,54,64,,,0,,10.2,,21.7,86.67,Clear
Norcross,"30003, USA",,10/21/2019,74.9,53.1,64,,,0,,10,,9.7,89.93,Clear
Norcross,"30003, USA",,10/22/2019,71.1,51.7,64,,,0.2,,13.8,,8.7,72.17,"Rain, Clear"
Norcross,"30003, USA",,10/23/2019,66.9,43.1,54.3,46.4,,0,,5.9,,0,63.87,Clear
Norcross,"30003, USA",,10/24/2019,69.1,42.3,55.8,40.8,,0,,7.9,,7.9,68.73,Clear
Norcross,"30003, USA",,10/25/2019,67,58,62.7,,,0,,12,,16.8,74.34,Clear
Norcross,"30003, USA",,10/26/2019,74,64.2,68,,,0.2,,10.9,,14.2,94.72,"Rain, Clear"
Norcross,"30003, USA",,10/27/2019,73.1,56.9,65.2,,,0.2,,12.2,,34.8,82.56,"Rain, Partially cloudy"
Norcross,"30003, USA",,10/28/2019,76.9,48,60.1,,,0,,6.8,,3.7,84.78,Clear
Norcross,"30003, USA",,10/29/2019,72.9,52.2,62,,,0,,8.7,,7.4,90.56,Clear
Norcross,"30003, USA",,10/30/2019,71,64.2,66.5,,,0.7,,9.8,,77.5,99.69,"Rain, Overcast"
Norcross,"30003, USA",,10/31/2019,75,37.3,61.9,30.5,,0.4,,18.2,36.7,18.7,93.26,"Rain, Clear"
Norcross,"30003, USA",,11/1/2019,58.9,33.2,43.4,26.3,,0,,8.6,,0.3,69.64,Clear
Norcross,"30003, USA",,11/2/2019,60.1,35,46.2,39.4,,0,,12.7,,0,71.16,Clear
Norcross,"30003, USA",,11/3/2019,61.1,31.2,45.3,32.6,,0,,6.3,,0,70.18,Clear
Norcross,"30003, USA",,11/4/2019,58.1,35.3,48.3,45.1,,0,,8.6,,37.3,70.94,Partially cloudy
Norcross,"30003, USA",,11/5/2019,70.7,50.2,58,,,0,,5.7,,59.3,66.52,Partially cloudy
Norcross,"30003, USA",,11/6/2019,69.2,41.4,54.9,,,0,,9.8,,0.2,74.81,Clear
Norcross,"30003, USA",,11/7/2019,66.8,52.2,58.5,,,0.6,,6.4,29.8,97.4,82.67,"Rain, Overcast"
Norcross,"30003, USA",,11/8/2019,57,38.1,49.4,35.7,,0.1,,7.3,,21.3,78.18,"Rain, Clear"
Norcross,"30003, USA",,11/9/2019,52.9,33.3,41.5,27.6,,0,,9.8,,0.1,68.82,Clear
Norcross,"30003, USA",,11/10/2019,65,31.1,46.5,33.6,,0,,7.3,,0,78.8,Clear
Norcross,"30003, USA",,11/11/2019,67.9,39,52.5,,,0,,10,,12,75.4,Clear
Norcross,"30003, USA",,11/12/2019,55.9,26.9,41.8,21.7,,0.4,,19.2,34.4,58.3,81.57,"Rain, Partially cloudy"
Norcross,"30003, USA",,11/13/2019,44.8,20.4,32.1,16.2,,0,,13,,0.1,62.23,Clear
Norcross,"30003, USA",,11/14/2019,42.1,31,37.2,23.2,,0.1,,9.6,,84.8,69.62,"Rain, Overcast"
Norcross,"30003, USA",,11/15/2019,49.9,39,43.9,35.4,,0.4,,8.9,,99.3,93.76,"Rain, Overcast"
Norcross,"30003, USA",,11/16/2019,62.9,42.2,51.1,,,0,,9.7,,86,74.61,Overcast
Norcross,"30003, USA",,11/17/2019,64,43.9,53.9,43.2,,0,,6.6,,87.8,63.9,Overcast
Norcross,"30003, USA",,11/18/2019,62.7,43.4,54.2,41.6,,0.1,,11.9,,46.9,70.49,"Rain, Partially cloudy"
Norcross,"30003, USA",,11/19/2019,60.2,42.8,49.5,40.9,,0,,12,,15.2,67.18,Clear
Norcross,"30003, USA",,11/20/2019,63.8,41.2,50.6,39.6,,0,,6.3,,0,67.01,Clear
Norcross,"30003, USA",,11/21/2019,65.6,38.9,51.1,,,0,,5.8,,1.4,71.37,Clear
Norcross,"30003, USA",,11/22/2019,65.7,43.2,55.5,47,,0,,8.9,,14,82.73,Clear
Norcross,"30003, USA",,11/23/2019,64,47,58.8,41.7,,0.9,,14.1,35.6,65.5,93.79,"Rain, Partially cloudy"
Norcross,"30003, USA",,11/24/2019,54.9,40.8,46.2,36.1,,0,,12.9,,16.3,71.36,Clear
Norcross,"30003, USA",,11/25/2019,62.7,35.6,46.2,32.1,,0,,7.8,,0,74.28,Clear
Norcross,"30003, USA",,11/26/2019,64,33.2,49,,,0,,7.8,,1.5,75.81,Clear
Norcross,"30003, USA",,11/27/2019,74.8,52.9,61.9,,,0.1,,16.6,32.2,3.5,62.86,"Rain, Clear"
Norcross,"30003, USA",,11/28/2019,64,43,52,38.3,,0,,10.4,,0,45.59,Clear
Norcross,"30003, USA",,11/29/2019,64.1,48.7,55.7,47,,0,,5.5,,89,51.54,Overcast
Norcross,"30003, USA",,11/30/2019,71.9,48,59.8,,,0,,10.1,,29.7,64.52,Partially cloudy
Norcross,"30003, USA",,12/1/2019,65.7,47.9,60.5,42.2,,0.1,,27.3,40.8,37.7,55.57,"Rain, Partially cloudy"
Norcross,"30003, USA",,12/2/2019,47,35.9,41.3,29.3,,0,,12.8,36.7,86.9,57.25,Overcast
Norcross,"30003, USA",,12/3/2019,46.1,33.2,38.9,26.7,,0,,12.2,,22,66.79,Clear
Norcross,"30003, USA",,12/4/2019,57.8,34.8,45.7,28.9,,0,,14.9,,0,58.72,Clear
Norcross,"30003, USA",,12/5/2019,62.9,39.8,49.6,40.1,,0,,8.1,,0,51.02,Clear
Norcross,"30003, USA",,12/6/2019,58.9,40.1,49.1,,,0,,5.5,,64,63.94,Partially cloudy
Norcross,"30003, USA",,12/7/2019,60.9,46.7,52.1,,,0,,8.8,,82.9,68.53,Overcast
Norcross,"30003, USA",,12/8/2019,53.8,43.1,48.4,36.7,,0,,12.5,,80.5,63.55,Overcast
Norcross,"30003, USA",,12/9/2019,47.9,43.1,45.4,39.6,,0,,9.8,,96,77.78,Overcast
Norcross,"30003, USA",,12/10/2019,66.6,42.1,53.5,38.1,,0.1,,15.8,34.4,55.4,91.08,"Rain, Partially cloudy"
Norcross,"30003, USA",,12/11/2019,53.7,34.3,41.3,30.7,,0,,8.2,,22.5,64.14,Clear
Norcross,"30003, USA",,12/12/2019,48.9,29.6,38.8,25.4,,0.1,,16.3,,38.7,68.6,"Rain, Partially cloudy"
Norcross,"30003, USA",,12/13/2019,43.9,34.9,39,25.6,,1.7,,14.4,,68.6,99.34,"Rain, Partially cloudy"
Norcross,"30003, USA",,12/14/2019,52.8,38.3,46,39.3,,0.3,,18.7,,38.4,85.31,"Rain, Partially cloudy"
Norcross,"30003, USA",,12/15/2019,61.6,34.6,47.7,36.7,,0,,10,,19.1,84.89,Clear
Norcross,"30003, USA",,12/16/2019,69.1,52.2,58.9,,,0,,14.3,,84.6,82.6,Overcast
Norcross,"30003, USA",,12/17/2019,62,38.8,52.8,32.8,,0.4,,16.3,34.4,96.9,91.49,"Rain, Overcast"
Norcross,"30003, USA",,12/18/2019,47.9,30,38,23.7,,0,,10,,0.1,55.31,Clear
Norcross,"30003, USA",,12/19/2019,51.9,28.1,37.3,26.1,,0,,6.6,,0,61.81,Clear
Norcross,"30003, USA",,12/20/2019,55,24.5,38.5,33.4,,0,,7.3,,0,63.37,Clear
Norcross,"30003, USA",,12/21/2019,46.9,42.2,44.5,39.4,,0,,7.6,,84.7,59.93,Overcast
Norcross,"30003, USA",,12/22/2019,44.9,39,41.6,31.4,,0.8,,17.8,29.9,96.8,87.28,"Rain, Overcast"
Norcross,"30003, USA",,12/23/2019,55.1,44.9,51,38.6,,0.9,,20.9,34.4,100,97.94,"Rain, Overcast"
Norcross,"30003, USA",,12/24/2019,69.9,44.9,57.4,,,0,,11,,32.1,84.9,Partially cloudy
Norcross,"30003, USA",,12/25/2019,62.8,41.2,49.6,39.8,,0,,8.8,,0,77.68,Clear
Norcross,"30003, USA",,12/26/2019,64.1,34.6,47.9,31.8,,0,,4.4,,0,79.94,Clear
Norcross,"30003, USA",,12/27/2019,64.8,44.4,54.7,47.4,,0,,7.5,,83.8,77.19,Overcast
Norcross,"30003, USA",,12/28/2019,65.8,49,57.9,,,0,,10.7,,82,91.85,Overcast
Norcross,"30003, USA",,12/29/2019,69,60.3,64.6,,,0.2,,11.3,,98.2,97.68,"Rain, Overcast"
Norcross,"30003, USA",,12/30/2019,67,46.9,56,42.9,,0.2,,14.6,36.7,28,66.84,"Rain, Partially cloudy"
Norcross,"30003, USA",,12/31/2019,52.1,38.9,45.3,32.6,,0,,17.8,29.8,0,59.48,Clear
