,Location,Address,Country,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Date,30309_Accidents
109,,30309, USA,2019-04-20,49.3,42.9,46.1,37.2,,0.1,,13.4,29.8,97.1,85.84,"Rain, Overcast",04/20/2019,
110,,30309, USA,2019-04-21,70.7,41.8,55.5,39.2,,0.0,,16.0,29.8,9.0,61.88,Clear,04/21/2019,
111,,30309, USA,2019-04-22,80.1,43.6,61.5,,79.1,0.0,,6.8,,1.6,60.73,Clear,04/22/2019,
112,,30309, USA,2019-04-23,81.6,50.6,67.0,,80.4,0.0,,10.8,,10.1,62.96,Clear,04/23/2019,
113,,30309, USA,2019-04-24,82.1,58.4,70.1,,80.9,0.0,,12.1,,9.0,57.65,Clear,04/24/2019,1.0
114,,30309, USA,2019-04-25,73.9,60.1,66.3,,,0.0,,13.3,,29.4,74.41,Partially cloudy,04/25/2019,1.0
115,,30309, USA,2019-04-26,72.5,59.2,64.9,,,0.0,,22.1,38.9,53.2,62.74,Partially cloudy,04/26/2019,
116,,30309, USA,2019-04-27,77.1,46.5,63.1,45.4,,0.0,,11.4,,4.3,43.63,Clear,04/27/2019,
117,,30309, USA,2019-04-28,80.6,56.6,68.5,,81.1,0.0,,12.8,,30.1,60.58,Partially cloudy,04/28/2019,3.0
118,,30309, USA,2019-04-29,83.7,58.7,71.2,,83.3,0.0,,9.7,,12.9,69.71,Clear,04/29/2019,2.0
119,,30309, USA,2019-04-30,84.5,57.7,72.3,,84.6,0.0,,8.4,,11.4,66.91,Clear,04/30/2019,3.0
120,,30309, USA,2019-05-01,82.0,64.5,73.3,,83.8,0.0,,9.0,,32.7,72.77,Partially cloudy,05/01/2019,1.0
121,,30309, USA,2019-05-02,82.6,63.5,73.9,,81.9,0.0,,8.2,,7.8,63.63,Clear,05/02/2019,4.0
122,,30309, USA,2019-05-03,82.8,64.2,73.1,,84.2,0.0,,8.8,,42.7,73.71,Partially cloudy,05/03/2019,
123,,30309, USA,2019-05-04,80.4,65.6,72.0,,82.8,0.5,,14.3,,48.2,83.15,"Rain, Partially cloudy",05/04/2019,1.0
124,,30309, USA,2019-05-05,78.2,64.6,69.4,,,0.2,,13.0,,77.9,80.73,"Rain, Overcast",05/05/2019,
125,,30309, USA,2019-05-06,80.3,56.6,68.2,,80.3,0.0,,6.3,,33.3,70.15,Partially cloudy,05/06/2019,7.0
126,,30309, USA,2019-05-07,81.4,57.4,70.6,,82.3,0.0,,8.4,,19.6,71.69,Clear,05/07/2019,1.0
127,,30309, USA,2019-05-08,83.4,63.0,73.0,,83.8,0.0,,11.6,,31.8,72.14,Partially cloudy,05/08/2019,2.0
128,,30309, USA,2019-05-09,79.4,65.4,70.7,,,0.7,,13.0,33.3,55.0,75.72,"Rain, Partially cloudy",05/09/2019,5.0
129,,30309, USA,2019-05-10,82.8,63.1,72.1,,83.8,1.0,,8.1,,62.5,78.25,"Rain, Partially cloudy",05/10/2019,
130,,30309, USA,2019-05-11,79.4,67.0,72.2,,,0.3,,8.5,,72.6,85.15,"Rain, Partially cloudy",05/11/2019,
131,,30309, USA,2019-05-12,72.4,65.5,67.9,,,1.2,,9.9,,81.6,91.01,"Rain, Overcast",05/12/2019,2.0
132,,30309, USA,2019-05-13,72.3,59.8,66.3,,,0.0,,13.3,,45.1,65.86,Partially cloudy,05/13/2019,4.0
133,,30309, USA,2019-05-14,70.9,49.8,60.7,48.6,,0.0,,11.2,,1.4,60.84,Clear,05/14/2019,7.0
134,,30309, USA,2019-05-15,74.4,49.1,62.8,,,0.0,,7.0,,23.0,62.05,Clear,05/15/2019,
135,,30309, USA,2019-05-16,84.9,59.1,71.7,,84.0,0.0,,9.9,,51.3,65.47,Partially cloudy,05/16/2019,4.0
136,,30309, USA,2019-05-17,86.8,63.2,74.8,,86.9,0.0,,9.2,,18.2,69.04,Clear,05/17/2019,3.0
137,,30309, USA,2019-05-18,86.7,62.9,75.5,,87.3,0.0,,9.2,,12.4,68.11,Clear,05/18/2019,1.0
138,,30309, USA,2019-05-19,86.4,64.0,75.8,,85.9,0.0,,13.3,,20.2,63.72,Clear,05/19/2019,1.0
139,,30309, USA,2019-05-20,84.7,66.8,75.5,,84.7,0.0,,10.6,,50.3,64.8,Partially cloudy,05/20/2019,2.0
140,,30309, USA,2019-05-21,88.2,60.6,75.6,,87.7,0.0,,8.9,,13.4,65.07,Clear,05/21/2019,2.0
141,,30309, USA,2019-05-22,91.0,66.9,79.9,,90.5,0.0,,10.5,,25.9,58.85,Partially cloudy,05/22/2019,2.0
142,,30309, USA,2019-05-23,88.5,70.5,79.5,,90.9,0.0,,8.1,,28.4,66.1,Partially cloudy,05/23/2019,2.0
143,,30309, USA,2019-05-24,91.5,68.3,80.5,,92.8,0.0,,7.3,,18.0,64.29,Clear,05/24/2019,
144,,30309, USA,2019-05-25,91.9,70.0,81.1,,93.7,0.0,,9.9,,11.2,63.4,Clear,05/25/2019,1.0
145,,30309, USA,2019-05-26,93.3,67.4,81.4,,93.2,0.0,,11.6,,6.5,59.6,Clear,05/26/2019,1.0
146,,30309, USA,2019-05-27,92.4,67.2,80.7,,92.5,0.0,,9.8,,18.6,60.03,Clear,05/27/2019,1.0
147,,30309, USA,2019-05-28,92.5,69.3,82.1,,90.5,0.0,,13.1,,3.8,57.37,Clear,05/28/2019,1.0
148,,30309, USA,2019-05-29,92.8,66.4,81.2,,91.5,0.0,,12.3,,4.1,55.06,Clear,05/29/2019,3.0
149,,30309, USA,2019-05-30,89.7,71.6,80.8,,89.6,0.0,,13.1,,25.9,56.56,Partially cloudy,05/30/2019,2.0
150,,30309, USA,2019-05-31,86.7,71.4,78.5,,85.8,0.0,,15.3,,35.1,55.11,Partially cloudy,05/31/2019,3.0
151,,30309, USA,2019-06-01,86.8,60.9,75.4,,84.9,0.0,,10.1,,16.3,53.78,Clear,06/01/2019,3.0
152,,30309, USA,2019-06-02,87.8,63.7,74.7,,87.2,0.1,,13.4,33.5,26.8,63.44,"Rain, Partially cloudy",06/02/2019,3.0
153,,30309, USA,2019-06-03,87.6,65.0,76.3,,85.8,0.0,,10.5,,11.1,62.94,Clear,06/03/2019,2.0
154,,30309, USA,2019-06-04,81.8,67.9,73.1,,82.5,0.0,,8.6,,18.3,59.06,Clear,06/04/2019,2.0
155,,30309, USA,2019-06-05,82.6,66.7,74.2,,85.7,0.0,,7.6,,33.3,78.67,Partially cloudy,06/05/2019,
156,,30309, USA,2019-06-06,75.4,71.1,73.6,,,0.0,,7.8,,92.3,80.27,Overcast,06/06/2019,2.0
157,,30309, USA,2019-06-07,86.2,69.2,73.8,,90.7,0.8,,14.8,35.4,77.8,86.31,"Rain, Overcast",06/07/2019,1.0
158,,30309, USA,2019-06-08,71.2,68.3,69.9,,,2.2,,8.6,29.8,96.0,95.07,"Rain, Overcast",06/08/2019,3.0
159,,30309, USA,2019-06-09,79.8,69.6,73.3,,,0.1,,8.0,,96.5,87.06,"Rain, Overcast",06/09/2019,2.0
160,,30309, USA,2019-06-10,81.1,71.4,75.6,,84.5,0.2,,9.1,,81.4,84.22,"Rain, Overcast",06/10/2019,4.0
161,,30309, USA,2019-06-11,84.6,65.0,74.7,,86.5,0.1,,11.2,,44.3,70.18,"Rain, Partially cloudy",06/11/2019,3.0
162,,30309, USA,2019-06-12,73.1,65.8,69.0,,,1.1,,10.4,,98.4,77.89,"Rain, Overcast",06/12/2019,2.0
163,,30309, USA,2019-06-13,78.6,64.7,70.7,,,0.0,,14.8,,49.0,65.02,Partially cloudy,06/13/2019,
164,,30309, USA,2019-06-14,80.4,54.1,68.3,,79.3,0.0,,6.7,,3.1,54.44,Clear,06/14/2019,
165,,30309, USA,2019-06-15,84.4,59.8,72.7,,85.1,0.0,,8.6,,21.2,63.73,Clear,06/15/2019,1.0
166,,30309, USA,2019-06-16,87.9,65.2,77.7,,90.0,0.0,,8.7,,22.4,67.79,Clear,06/16/2019,1.0
167,,30309, USA,2019-06-17,89.5,68.8,78.6,,92.2,0.1,,9.1,,29.3,71.85,"Rain, Partially cloudy",06/17/2019,2.0
168,,30309, USA,2019-06-18,81.3,71.1,75.2,,85.3,0.1,,7.8,,57.4,87.56,"Rain, Partially cloudy",06/18/2019,5.0
169,,30309, USA,2019-06-19,86.1,70.5,77.5,,90.6,0.0,,11.5,,65.5,77.87,Partially cloudy,06/19/2019,2.0
170,,30309, USA,2019-06-20,85.6,72.8,77.6,,87.8,0.3,,15.1,31.1,27.9,74.78,"Rain, Partially cloudy",06/20/2019,1.0
171,,30309, USA,2019-06-21,89.6,69.5,79.7,,93.2,0.0,,11.4,,14.1,67.39,Clear,06/21/2019,1.0
172,,30309, USA,2019-06-22,89.0,69.2,78.6,,95.6,0.2,,20.5,37.8,28.8,71.93,"Rain, Partially cloudy",06/22/2019,
173,,30309, USA,2019-06-23,87.4,67.4,75.9,,93.2,0.2,,14.4,34.4,31.6,77.27,"Rain, Partially cloudy",06/23/2019,
174,,30309, USA,2019-06-24,87.8,70.1,76.8,,93.8,0.3,,22.0,40.9,44.8,81.56,"Rain, Partially cloudy",06/24/2019,2.0
175,,30309, USA,2019-06-25,85.4,68.1,76.4,,87.0,0.0,,8.5,,23.1,73.94,Clear,06/25/2019,
176,,30309, USA,2019-06-26,85.2,67.7,76.5,,86.5,0.0,,5.8,,12.9,73.39,Clear,06/26/2019,3.0
177,,30309, USA,2019-06-27,87.5,70.8,78.3,,89.8,0.0,,8.2,,14.7,71.75,Clear,06/27/2019,
178,,30309, USA,2019-06-28,87.8,69.2,78.8,,89.3,0.0,,8.9,,15.6,64.59,Clear,06/28/2019,4.0
179,,30309, USA,2019-06-29,85.2,68.6,77.5,,87.5,0.0,,7.1,,25.4,73.38,Partially cloudy,06/29/2019,1.0
180,,30309, USA,2019-06-30,90.1,70.6,80.7,,91.9,0.0,,8.3,,17.2,69.15,Clear,06/30/2019,
181,,30309, USA,2019-07-01,91.2,72.4,82.8,,94.9,0.0,,12.4,,13.8,63.75,Clear,07/01/2019,
182,,30309, USA,2019-07-02,93.8,73.5,84.6,,97.2,0.0,,9.0,,11.3,60.9,Clear,07/02/2019,1.0
183,,30309, USA,2019-07-03,90.4,76.1,83.6,,93.2,0.0,,7.2,,15.0,62.64,Clear,07/03/2019,1.0
184,,30309, USA,2019-07-04,93.1,74.5,83.8,,95.1,0.0,,8.9,,35.5,62.09,Partially cloudy,07/04/2019,1.0
185,,30309, USA,2019-07-05,90.5,72.9,80.3,,96.7,0.6,,8.1,,32.8,74.96,"Rain, Partially cloudy",07/05/2019,2.0
186,,30309, USA,2019-07-06,92.0,71.4,80.9,,97.0,0.0,,6.9,,34.3,74.19,Partially cloudy,07/06/2019,
187,,30309, USA,2019-07-07,86.3,73.2,80.2,,92.1,0.3,,7.6,,34.6,75.22,"Rain, Partially cloudy",07/07/2019,1.0
188,,30309, USA,2019-07-08,89.2,73.5,80.7,,94.4,0.0,,9.5,,32.7,75.01,Partially cloudy,07/08/2019,3.0
189,,30309, USA,2019-07-09,90.2,74.2,82.3,,98.8,0.0,,9.4,,33.9,73.57,Partially cloudy,07/09/2019,
190,,30309, USA,2019-07-10,90.3,75.5,81.9,,96.6,0.3,,7.6,,53.1,73.94,"Rain, Partially cloudy",07/10/2019,1.0
191,,30309, USA,2019-07-11,88.7,73.9,80.6,,95.5,0.1,,8.3,,49.2,77.98,"Rain, Partially cloudy",07/11/2019,2.0
192,,30309, USA,2019-07-12,90.8,74.4,81.3,,95.2,0.2,,9.4,32.2,58.1,74.19,"Rain, Partially cloudy",07/12/2019,
193,,30309, USA,2019-07-13,87.4,73.8,78.8,,93.4,0.1,,12.7,,44.9,78.12,"Rain, Partially cloudy",07/13/2019,
194,,30309, USA,2019-07-14,88.5,71.9,79.8,,91.8,0.0,,10.7,,25.9,71.09,Partially cloudy,07/14/2019,
195,,30309, USA,2019-07-15,91.0,70.6,82.0,,93.8,0.0,,8.9,,17.2,63.6,Clear,07/15/2019,1.0
196,,30309, USA,2019-07-16,92.7,72.5,83.1,,95.1,0.0,,12.5,,9.2,64.2,Clear,07/16/2019,1.0
197,,30309, USA,2019-07-17,91.4,74.1,80.4,,96.4,0.1,,13.7,32.2,15.8,72.48,"Rain, Clear",07/17/2019,1.0
198,,30309, USA,2019-07-18,90.0,73.1,78.9,,96.1,0.0,,12.7,32.9,21.1,77.86,Clear,07/18/2019,2.0
199,,30309, USA,2019-07-19,87.3,74.9,78.3,,93.8,0.2,,19.7,31.1,37.2,83.91,"Rain, Partially cloudy",07/19/2019,
200,,30309, USA,2019-07-20,89.2,72.0,77.6,,94.7,0.6,,9.7,,76.3,82.55,"Rain, Overcast",07/20/2019,1.0
